Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
530000,-0.37669203,1.4138901,1999.0,-4.366444803153475,-4.366444803153475,0.0075846175,0.029923256,0.00027366023,1.0
540000,-0.394952,1.4149709,None,None,None,0.005989677,0.020661872,0.00027313543,1.0
550000,-0.40806982,1.4147254,1999.0,-7.747000627219677,-7.747000627219677,0.0073626162,0.026391197,0.0002725818,1.0
560000,-0.39895162,1.4138376,1612.0,-5.812250486575067,-5.812250486575067,0.005251856,0.018795945,0.0002720518,1.0
570000,-0.38769263,1.4141642,523.0,-0.6168001089710742,-0.6168001089710742,0.008050456,0.02527854,0.00027152098,1.0
580000,-0.3626966,1.4128755,1999.0,-8.196000622212887,-8.196000622212887,0.014743516,0.0288795,0.00027100585,1.0
590000,-0.34701368,1.4133453,1999.0,-7.746000595390797,-7.746000595390797,None,None,None,1.0
600000,-0.34773213,1.4132314,1231.0,-4.1584003060124815,-4.1584003060124815,0.0136759635,0.02155194,0.00027047782,1.0
610000,-0.36051133,1.41432,447.0,-0.23600005973130464,-0.23600005973130464,0.008280955,0.024062794,0.00026993937,1.0
620000,-0.3650944,1.414053,1419.4444444444443,-5.545444880043053,-5.545444880043053,0.009306893,0.020052312,0.00026940502,1.0
630000,-0.32409367,1.4132311,915.4444444444445,-2.4698891250106194,-2.4698891250106194,0.014151146,0.01598477,0.00026886302,1.0
640000,-0.3654809,1.4134158,None,None,None,0.01334621,0.0255967,0.00026832786,1.0
650000,-0.3734877,1.4144554,583.8888888888889,-0.7008889672967294,-0.7008889672967294,0.008209879,0.023149991,0.00026780783,1.0
660000,-0.34000632,1.4155885,1901.0,-7.341333917031686,-7.341333917031686,0.010084299,0.02595201,0.00026727744,1.0
670000,-0.33882698,1.4158679,1474.5555555555557,-4.625643256436368,-4.625643256436368,0.009096139,0.021013211,0.00026672817,1.0
680000,-0.28744584,1.4150492,673.8,-3.1932145756769126,-3.1932145756769126,0.016493045,0.021162039,0.00026620697,1.0
690000,-0.32505476,1.4144462,1724.0,-4.748500440269709,-4.748500440269709,0.011150255,0.027859243,0.00026569323,1.0
700000,-0.3346616,1.4146962,None,-8.249000653624535,-8.249000653624535,0.009258174,0.027109183,0.0002651312,1.0
710000,-0.32121027,1.413958,727.0,-1.303000204368598,-1.303000204368598,0.016310977,0.023069236,0.00026461162,1.0
720000,-0.3385562,1.4122652,859.4,-2.1992001946782693,-2.1992001946782693,0.015892383,0.027799765,0.00026405338,1.0
730000,-0.3473384,1.4096208,792.2,-1.9629001899505965,-1.9629001899505965,0.007627693,0.023424562,0.00026352884,1.0
740000,-0.3137308,1.4099889,786.4666666666667,-1.868133519620945,-1.868133519620945,0.019321494,0.02178102,0.00026301495,1.0
750000,-0.32132855,1.410938,1999.0,-7.749000653624535,-7.749000653624535,None,None,None,1.0
760000,-0.3623003,1.4119858,1120.7777777777778,-3.6057780616295836,-3.6057780616295836,0.008011021,0.03154164,0.00026249982,1.0
770000,-0.30170965,1.4118291,1347.9411764705883,-4.683059227700784,-4.683059227700784,0.0059971446,0.019740172,0.00026196943,1.0
780000,-0.26386872,1.4109218,901.3157894736842,-2.4564739279939154,-2.4564739279939154,0.019124769,0.02717359,0.0002614372,1.0
790000,-0.24961387,1.4101883,524.6,-0.6910000911448151,-0.6910000911448151,0.027997326,0.025503354,0.0002609128,1.0
800000,-0.26833844,1.4103314,542.2,-0.6633501118281856,-0.6633501118281856,0.021307653,0.02467023,0.00026039066,1.0
810000,-0.25010037,1.4098933,645.4,-1.229800143605098,-1.229800143605098,0.019983431,0.028450351,0.0002598358,1.0
820000,-0.27900687,1.409219,691.0,-1.2342223459854722,-1.2342223459854722,0.016724674,0.02163755,0.00025930427,1.0
830000,-0.28342217,1.4100775,623.0,-1.1167001225054265,-1.1167001225054265,0.0111838635,0.024012562,0.00025876187,1.0
840000,-0.29768687,1.4117434,827.6666666666666,-2.030722431722097,-2.030722431722097,0.018863816,0.021284143,0.00025824865,1.0
850000,-0.21509936,1.4119089,389.94736842105266,0.152210497818152,0.152210497818152,0.028747795,0.024268806,0.00025771183,1.0
860000,-0.26038513,1.4110384,849.8,-2.250800227210857,-2.250800227210857,0.018246846,0.020396901,0.00025719486,1.0
870000,-0.2703895,1.4090829,1020.7142857142857,-3.1060002645078515,-3.1060002645078515,0.013008362,0.024325468,0.00025665664,1.0
880000,-0.26531848,1.4081824,679.0,-0.6862501022405922,-0.6862501022405922,0.014341971,0.028140118,0.000256131,1.0
890000,-0.27033418,1.4080126,640.7142857142857,-1.2753334566019476,-1.2753334566019476,0.016146863,0.022257918,0.0002556142,1.0
900000,-0.26380292,1.4087919,932.4814814814815,-3.070782902529058,-3.070782902529058,0.018571535,0.023391327,0.00025509624,1.0
910000,-0.118463136,1.4080646,826.7142857142857,-1.4017223653435293,-1.4017223653435293,0.027608437,0.026621848,0.00025455546,1.0
920000,-0.21460438,1.4085249,268.6,0.75519999852404,0.75519999852404,0.02157608,0.024075843,0.0002540111,1.0
930000,-0.24694161,1.4078008,831.0,-2.158000218681991,-2.158000218681991,None,None,None,1.0
940000,-0.23665223,1.4072993,488.8,-0.5476000753697008,-0.5476000753697008,0.017241517,0.023728658,0.000253467,1.0
950000,-0.24265712,1.4064256,475.0,-0.3769000949338078,-0.3769000949338078,0.015189055,0.02612053,0.0002529517,1.0
960000,-0.2702313,1.4063843,647.8888888888889,-1.0196667634235281,-1.0196667634235281,0.01862586,0.02770084,0.00025243207,1.0
