Steps,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Entropy,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
2100000,0.076798946,None,None,None,1.3290737,667.2,0.9670621278819453,0.9670621278819453,1.0
2110000,0.12377843,0.027793651,0.022441834,8.998936e-05,1.3296448,426.73333333333335,2.0328944168378307,2.0328944168378307,1.0
2120000,0.10729229,0.047285143,0.024948917,8.893968e-05,1.329694,814.4782608695652,1.158195320972363,1.158195320972363,1.0
2130000,0.12534365,0.05215231,0.02327157,8.7883294e-05,1.3299198,177.0,2.574999722590049,2.574999722590049,1.0
2140000,0.15655796,0.05411852,0.01979788,8.681899e-05,1.3302581,303.8,2.2915397553006187,2.2915397553006187,1.0
2150000,0.12205224,0.046633545,0.01775518,8.5791304e-05,1.329968,1863.235294117647,-1.3943535409634933,-1.3943535409634933,1.0
2160000,0.19543056,0.032268025,0.0199114,8.469567e-05,1.3295484,397.8333333333333,2.2909315191368065,2.2909315191368065,1.0
2170000,0.1383267,0.06344369,0.023275217,8.364887e-05,1.3291159,286.2,2.243795184823367,2.243795184823367,1.0
2180000,0.098503225,0.052032594,0.015736764,8.25505e-05,1.3287563,609.6666666666666,1.2539206729239882,1.2539206729239882,1.0
2190000,0.07843351,0.051403176,0.019203236,8.15193e-05,1.328282,291.8,2.6136997681576757,2.6136997681576757,1.0
2200000,-0.02759379,0.023911804,0.026868843,8.04769e-05,1.327943,476.6,2.0381497774040325,2.0381497774040325,1.0
2210000,-0.010578642,0.014110286,0.02179805,7.939331e-05,1.327772,492.2,1.9182496716501192,1.9182496716501192,1.0
2220000,0.029533833,0.032337867,0.027144419,7.833007e-05,1.3273867,504.53846153846155,2.1986535269265564,2.1986535269265564,1.0
2230000,0.08623172,0.035511468,0.021655267,7.724288e-05,1.3273491,759.0,2.123527366997829,2.123527366997829,1.0
2240000,0.093535684,0.046922956,0.0332588,7.611408e-05,1.3278633,696.0666666666667,0.6516312023526744,0.6516312023526744,1.0
2250000,0.062073503,0.032307398,0.022705486,7.501928e-05,1.3275774,519.3333333333334,2.5907497089880054,2.5907497089880054,1.0
2260000,0.06994287,None,None,None,1.327701,389.0,1.4700785739880398,1.4700785739880398,1.0
2270000,0.08595926,0.03688325,0.020728713,7.394889e-05,1.3277013,841.7692307692307,1.0093073155372763,1.0093073155372763,1.0
2280000,0.06628134,0.058038898,0.025173437,7.2904484e-05,1.3274857,786.2727272727273,0.9884440469452076,0.9884440469452076,1.0
2290000,0.116779916,0.037663125,0.02457319,7.186368e-05,1.3277584,926.7894736842105,1.2879995396728383,1.2879995396728383,1.0
2300000,-0.0071206884,0.043585412,0.025529793,7.0792084e-05,1.3279526,1058.111111111111,0.5459611239986351,0.5459611239986351,1.0
2310000,0.039504077,0.027913664,0.022635419,6.971088e-05,1.328183,326.6,2.2823162833054083,2.2823162833054083,1.0
2320000,0.14128639,0.044244412,0.020615358,6.865128e-05,1.3287032,303.8,2.239549665595405,2.239549665595405,1.0
2330000,0.15631132,0.05994845,0.018795758,6.7607696e-05,1.3290082,635.6896551724138,1.6907628612151664,1.6907628612151664,1.0
2340000,0.20113572,0.046562575,0.025913619,6.657719e-05,1.3288581,709.4,1.1245747062028386,1.1245747062028386,1.0
2350000,0.08445886,0.044616997,0.018389897,6.545929e-05,1.328652,154.2,2.313999652082566,2.313999652082566,1.0
2360000,0.048872594,0.024406882,0.024349624,6.436968e-05,1.328557,782.1111111111111,2.183749803318642,2.183749803318642,1.0
